scenario_id,year,demand_level,facility_id,country,target_gwh_per_year,baseline_share,source_id,traceable
D2030_medium,2030,medium,EHO_F054,Spain,2600.754959849693,0.02357026607306031,EHO_DEMAND_2024_UPDATE;EHO_DEMAND_FORECASTS_2023,True
D2030_medium,2030,medium,EHO_F055,Spain,1399.7831364085098,0.012686032124932774,EHO_DEMAND_2024_UPDATE;EHO_DEMAND_FORECASTS_2023,True
D2030_medium,2030,medium,EHO_F056,Spain,4.184159343783772,3.7920431008527096e-05,EHO_DEMAND_2024_UPDATE;EHO_DEMAND_FORECASTS_2023,True
D2030_medium,2030,medium,EHO_F057,Spain,882.1205644428625,0.007994531100937724,EHO_DEMAND_2024_UPDATE;EHO_DEMAND_FORECASTS_2023,True
D2030_medium,2030,medium,EHO_F058,Spain,2705.0813288314084,0.024515760867186327,EHO_DEMAND_2024_UPDATE;EHO_DEMAND_FORECASTS_2023,True
D2030_medium,2030,medium,EHO_F059,Spain,39.69542539992877,0.0003597538995421972,EHO_DEMAND_2024_UPDATE;EHO_DEMAND_FORECASTS_2023,True
D2030_medium,2030,medium,EHO_F060,Spain,528.220051474909,0.004787181933936893,EHO_DEMAND_2024_UPDATE;EHO_DEMAND_FORECASTS_2023,True
D2030_medium,2030,medium,EHO_F061,Spain,2717.1458341103616,0.024625099733728832,EHO_DEMAND_2024_UPDATE;EHO_DEMAND_FORECASTS_2023,True
D2030_high,2030,high,EHO_F001,France,1880.3647102869118,0.012583385475289144,EHO_DEMAND_2024_UPDATE;EHO_DEMAND_FORECASTS_2023,True
D2030_high,2030,high,EHO_F002,France,1036.0651668891278,0.006933339740510455,EHO_DEMAND_2024_UPDATE;EHO_DEMAND_FORECASTS_2023,True
D2030_high,2030,high,EHO_F003,France,1389.6201759772375,0.009299327009754735,EHO_DEMAND_2024_UPDATE;EHO_DEMAND_FORECASTS_2023,True
D2030_high,2030,high,EHO_F004,France,5804.123704955462,0.03884114902080565,EHO_DEMAND_2024_UPDATE;EHO_DEMAND_FORECASTS_2023,True
D2030_high,2030,high,EHO_F005,France,1851.3170987480028,0.012388999093152258,EHO_DEMAND_2024_UPDATE;EHO_DEMAND_FORECASTS_2023,True
D2030_high,2030,high,EHO_F006,France,1686.849292708887,0.011288381861642154,EHO_DEMAND_2024_UPDATE;EHO_DEMAND_FORECASTS_2023,True
D2030_high,2030,high,EHO_F007,France,286.762999777448,0.0019190156816436396,EHO_DEMAND_2024_UPDATE;EHO_DEMAND_FORECASTS_2023,True
D2030_high,2030,high,EHO_F008,France,782.8966680588651,0.005239138188251267,EHO_DEMAND_2024_UPDATE;EHO_DEMAND_FORECASTS_2023,True
